57,2,3
57,4,0
58,2,2
57,2,3
55,2,1
53,2,3
52,2,2
50,2,3
50,2,1
49,2,3
50,2,2
52,2,3
45,4,1
46,2,2
43,2,3
41,2,0
45,2,3
50,2,2
41,2,3
40,4,1
49,4,2
50,6,1
52,2,3
53,2,1
55,2,3
57,2,2
58,2,3
60,4,0
62,2,2
63,2,3
62,2,1
60,2,3
58,2,2
57,2,3
60,2,1
58,2,3
57,2,2
55,2,3
62,6,1
53,2,3
52,2,0
55,2,3
58,2,2
62,2,3
60,2,1
58,2,3
57,2,2
55,2,3
58,2,1
57,2,3
55,2,2
53,2,3
53,6,1
57,2,3
59,2,0
53,2,3
52,2,2
50,2,3
52,2,1
61,2,3
62,2,2
61,2,3
62,6,1
64,2,3
65,2,1
64,2,3
62,2,2
64,2,3
62,2,0
60,2,3
59,2,2
60,2,3
59,2,1
57,2,3
56,2,2
57,2,3
56,4,1
54,2,2
52,2,3
64,2,1
60,2,3
57,2,2
55,2,3
53,2,0
57,2,3
53,2,2
50,2,3
50,2,1
53,2,3
50,2,2
47,2,3
44,2,1
47,2,3
52,2,2
56,2,3
59,2,1
62,2,3
60,2,2
59,2,3
60,2,0
57,2,3
53,2,2
52,2,3
50,2,1
53,2,3
52,2,2
50,2,3
56,6,1
57,2,3
59,2,1
62,2,3
52,2,2
50,2,3
48,2,0
52,2,3
57,2,2
62,2,3
59,6,1
57,2,3
51,5,1
52,1,4
54,1,3
56,1,4
57,1,1
59,1,4
60,1,3
62,1,4
60,1,2
59,1,4
60,1,3
57,1,4
50,2,0
56,2,3
57,2,2
59,2,3
57,2,1
56,2,3
54,2,2
52,2,3
57,4,1
53,2,2
52,2,3
50,2,1
48,2,3
47,2,2
45,2,3
50,4,0
52,2,2
53,2,3
52,2,1
50,2,3
48,2,2
47,2,3
62,2,1
59,2,3
60,2,2
57,2,3
52,4,1
56,4,2
45,6,0
49,2,3
52,2,1
55,2,3
53,2,2
52,2,3
53,2,1
57,2,3
62,2,2
56,2,3
57,6,1
57,2,3
57,4,0
58,2,2
57,2,3
55,2,1
53,2,3
52,2,2
50,2,3
50,2,1
49,2,3
50,2,2
52,2,3
45,4,1
46,2,2
43,2,3
41,2,0
45,2,3
50,2,2
41,2,3
40,4,1
49,4,2
50,6,1
52,2,3
53,2,1
55,2,3
57,2,2
58,2,3
60,4,0
62,2,2
63,2,3
62,2,1
60,2,3
58,2,2
57,2,3
60,2,1
58,2,3
57,2,2
55,2,3
62,6,1
53,2,3
52,2,0
55,2,3
58,2,2
62,2,3
60,2,1
58,2,3
57,2,2
55,2,3
58,2,1
57,2,3
55,2,2
53,2,3
57,6,1
57,2,3
59,2,0
53,2,3
52,2,2
50,2,3
52,2,1
61,2,3
62,2,2
61,2,3
62,6,1
64,2,3
65,2,1
64,2,3
62,2,2
64,2,3
62,2,0
60,2,3
59,2,2
60,2,3
59,2,1
57,2,3
56,2,2
57,2,3
56,4,1
54,2,2
52,2,3
64,2,1
60,2,3
57,2,2
55,2,3
53,2,0
57,2,3
53,2,2
50,2,3
50,2,1
53,2,3
50,2,2
47,2,3
44,2,1
47,2,3
52,2,2
56,2,3
59,2,1
62,2,3
60,2,2
59,2,3
60,2,0
57,2,3
53,2,2
52,2,3
50,2,1
53,2,3
52,2,2
50,2,3
56,6,1
57,2,3
59,2,1
62,2,3
52,2,2
50,2,3
48,2,0
52,2,3
57,2,2
62,2,3
59,6,1
57,2,3
51,5,1
52,1,4
54,1,3
56,1,4
57,1,1
59,1,4
60,1,3
62,1,4
60,1,2
59,1,4
60,1,3
57,1,4
50,2,0
56,2,3
57,2,2
59,2,3
57,2,1
56,2,3
54,2,2
52,2,3
57,4,1
53,2,2
52,2,3
50,2,1
48,2,3
47,2,2
45,2,3
50,4,0
52,2,2
53,2,3
52,2,1
50,2,3
48,2,2
47,2,3
62,2,1
59,2,3
60,2,2
57,2,3
52,4,1
56,4,2
45,6,0
49,2,3
52,2,1
55,2,3
53,2,2
52,2,3
53,2,1
57,2,3
62,2,2
56,2,3
57,6,1
52,2,3
52,6,0
53,2,3
55,2,1
52,2,3
53,2,2
57,2,3
49,2,1
50,2,3
52,2,2
46,2,3
45,6,1
43,2,3
41,2,0
57,2,3
53,2,2
50,2,3
55,2,1
47,2,3
49,2,2
57,2,3
55,2,1
53,2,3
52,2,2
50,2,3
54,2,1
50,2,3
51,2,2
48,2,3
46,2,0
55,2,3
45,2,2
43,2,3
42,2,1
45,2,3
50,2,2
60,2,3
58,2,1
54,2,3
55,2,2
58,2,3
62,2,1
57,2,3
58,2,2
55,2,3
51,2,0
50,2,3
51,2,2
55,2,3
60,2,1
57,2,3
58,2,2
55,2,3
50,2,1
48,2,3
50,2,2
55,2,3
58,2,1
54,2,3
55,2,2
51,2,3
48,2,0
46,2,3
48,2,2
58,2,3
57,2,1
60,2,3
63,2,2
55,2,3
54,4,1
55,2,2
57,2,3
50,4,1
51,2,2
48,2,3
46,2,0
50,2,3
55,2,2
46,2,3
38,4,1
54,4,2
55,6,1
57,2,3
58,2,1
62,2,3
55,2,2
53,2,3
52,6,0
53,2,3
55,2,1
52,2,3
48,2,2
46,2,3
45,2,1
53,2,3
43,2,2
41,2,3
40,2,1
55,2,3
57,2,2
58,2,3
58,2,0
57,2,3
55,2,2
53,2,3
57,2,1
52,2,3
53,2,2
50,2,3
46,2,1
50,2,3
53,2,2
57,2,3
62,2,1
57,2,3
58,2,2
55,2,3
45,2,0
55,2,3
61,2,2
62,2,3
64,2,1
55,2,3
57,2,2
52,2,3
53,2,1
50,2,3
46,2,2
50,2,3
44,2,1
53,2,3
52,2,2
50,2,3
50,2,0
49,2,3
47,2,2
45,2,3
48,2,1
45,2,3
42,2,2
50,2,3
48,2,1
45,2,3
47,2,2
50,2,3
53,2,1
50,2,3
