39,4,0
63,4,2
58,4,1
55,4,2
58,4,1
51,4,2
55,4,1
46,4,2
39,4,0
63,4,2
58,4,1
55,4,2
58,4,1
51,4,2
55,4,1
46,4,2
39,4,0
61,4,2
58,4,1
55,4,2
58,4,1
51,4,2
55,4,1
46,4,2
39,4,0
61,4,2
58,4,1
55,4,2
58,4,1
51,4,2
55,4,1
46,4,2
39,4,0
60,4,2
56,4,1
51,4,2
56,4,1
48,4,2
51,4,1
44,4,2
39,4,0
60,4,2
56,4,1
51,4,2
56,4,1
48,4,2
51,4,1
44,4,2
39,4,0
56,4,2
53,4,1
50,4,2
53,4,1
46,4,2
50,4,1
44,4,2
39,4,0
56,4,2
53,4,1
50,4,2
53,4,1
46,4,2
50,4,1
44,4,2
39,4,0
55,4,2
51,4,1
46,4,2
51,4,1
43,4,2
46,4,1
39,4,2
38,4,0
55,4,2
51,4,1
46,4,2
51,4,1
43,4,2
46,4,1
38,4,2
36,4,0
63,4,2
60,4,1
55,4,2
60,4,1
51,4,2
55,4,1
48,4,2
46,4,0
63,4,2
60,4,1
55,4,2
60,4,1
51,4,2
55,4,1
46,4,2
45,4,0
63,4,2
60,4,1
53,4,2
57,4,1
48,4,2
51,4,1
45,4,2
41,4,0
63,4,2
60,4,1
57,4,2
60,4,1
53,4,2
57,4,1
51,4,2
46,4,0
62,4,2
58,4,1
53,4,2
58,4,1
50,4,2
53,4,1
46,4,2
44,4,0
61,4,2
58,4,1
53,4,2
58,4,1
49,4,2
53,4,1
44,4,2
43,4,0
61,4,2
58,4,1
51,4,2
55,4,1
46,4,2
51,4,1
43,4,2
39,4,0
61,4,2
58,4,1
55,4,2
58,4,1
51,4,2
55,4,1
49,4,2
44,4,0
60,4,2
56,4,1
51,4,2
56,4,1
48,4,2
51,4,1
44,4,2
43,4,0
60,4,2
56,4,1
51,4,2
56,4,1
48,4,2
51,4,1
43,4,2
41,4,0
56,4,2
50,4,1
47,4,2
50,4,1
44,4,2
47,4,1
41,4,2
39,4,0
56,4,2
53,4,1
48,4,2
53,4,1
44,4,2
48,4,1
39,4,2
38,4,0
56,4,2
53,4,1
47,4,2
53,4,1
43,4,2
44,4,1
38,4,2
36,4,0
56,4,2
53,4,1
48,4,2
53,4,1
44,4,2
48,4,1
41,4,2
47,4,0
62,4,2
56,4,1
53,4,2
56,4,1
50,4,2
53,4,1
47,4,2
43,4,0
62,4,2
59,4,1
53,4,2
56,4,1
50,4,2
53,4,1
47,4,2
36,4,0
63,4,2
60,4,1
55,4,2
60,4,1
51,4,2
55,4,1
48,4,2
36,4,0
63,4,2
60,4,1
55,4,2
60,4,1
51,4,2
55,4,1
48,4,2
46,4,0
64,4,2
60,4,1
55,4,2
60,4,1
52,4,2
55,4,1
48,4,2
46,4,0
64,4,2
60,4,1
55,4,2
60,4,1
52,4,2
55,4,1
46,4,2
44,4,0
65,4,2
60,4,1
56,4,2
60,4,1
53,4,2
56,4,1
52,4,2
53,4,0
60,4,2
56,4,1
52,4,2
53,4,1
48,4,2
53,4,1
44,4,2
40,4,0
61,4,2
58,4,1
55,4,2
58,4,1
52,4,2
55,4,1
48,4,2
49,4,0
58,4,2
55,4,1
52,4,2
55,4,1
46,4,2
49,4,1
40,4,2
41,4,0
58,4,2
56,4,1
52,4,2
53,4,1
44,4,2
48,4,1
41,4,2
39,4,0
56,4,2
53,4,1
48,4,2
53,4,1
44,4,2
48,4,1
39,4,2
38,4,0
56,4,2
53,4,1
50,4,2
53,4,1
46,4,2
50,4,1
53,4,2
56,4,0
38,4,2
41,4,1
46,4,2
50,4,1
46,4,2
56,4,1
53,4,2
39,4,0
55,4,2
51,4,1
46,4,2
51,4,1
43,4,2
46,4,1
39,4,2
43,4,0
46,4,2
51,4,1
46,4,2
55,4,1
51,4,2
58,4,1
55,4,2
60,4,0
45,4,2
48,4,1
54,4,2
57,4,1
54,4,2
60,4,1
57,4,2
63,4,0
43,4,2
48,4,1
51,4,2
55,4,1
51,4,2
60,4,1
55,4,2
63,4,0
42,4,2
45,4,1
48,4,2
51,4,1
48,4,2
54,4,1
48,4,2
57,4,0
50,4,2
54,4,1
57,4,2
60,4,1
57,4,2
62,4,1
57,4,2
43,4,0
58,4,2
55,4,1
50,4,2
55,4,1
46,4,2
50,4,1
43,4,2
41,4,0
58,4,2
55,4,1
50,4,2
55,4,1
46,4,2
50,4,1
43,4,2
39,4,0
58,4,2
55,4,1
50,4,2
55,4,1
46,4,2
50,4,1
43,4,2
38,4,0
58,4,2
55,4,1
50,4,2
55,4,1
46,4,2
50,4,1
43,4,2
37,8,0
