58,4,2
63,4,0
62,2,2
60,2,3
58,2,1
56,2,3
55,2,2
56,2,3
58,2,1
56,2,3
55,2,2
53,2,3
51,2,1
50,2,3
48,2,2
46,2,3
48,2,0
51,2,3
53,2,2
55,2,3
56,2,1
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
50,2,3
46,4,1
44,4,2
43,2,0
46,2,3
48,2,2
50,2,3
51,4,1
61,4,2
44,4,1
60,4,2
53,4,1
51,4,2
41,2,0
44,2,3
46,2,2
48,2,3
50,4,1
60,4,2
43,4,1
58,4,2
51,4,1
50,4,2
39,2,0
43,2,3
44,2,2
46,2,3
48,4,1
58,4,2
41,4,1
56,4,2
50,4,1
58,2,2
56,2,3
55,2,0
53,2,3
51,2,2
55,2,3
53,2,1
51,2,3
50,2,2
53,2,3
51,10,1
53,2,3
50,2,2
51,2,3
53,2,0
51,2,3
50,2,2
48,2,3
46,2,1
48,2,3
50,2,2
51,2,3
53,2,1
55,2,3
56,2,2
53,2,3
55,2,1
53,2,3
51,2,2
53,2,3
55,2,0
53,2,3
51,2,2
50,2,3
48,2,1
50,2,3
51,2,2
53,2,3
55,2,1
57,2,3
58,2,2
55,2,3
57,2,1
55,2,3
53,2,2
55,2,3
57,2,0
55,2,3
53,2,2
51,2,3
50,4,1
60,4,2
43,2,1
46,2,3
48,2,2
50,2,3
51,4,1
62,4,2
60,2,0
58,2,3
57,2,2
55,2,3
53,4,1
63,4,2
46,2,1
50,2,3
51,2,2
53,2,3
55,4,1
65,4,2
63,2,0
62,2,3
60,2,2
58,2,3
57,4,1
67,4,2
65,2,1
63,2,3
62,2,2
60,2,3
58,4,1
56,4,2
55,2,0
53,2,3
51,2,2
50,2,3
48,4,1
46,4,2
45,2,1
51,2,3
55,8,2
53,2,2
51,2,3
50,2,0
48,2,3
46,2,2
50,2,3
48,2,1
46,2,3
45,2,2
48,2,3
46,2,1
50,2,3
48,2,2
46,2,3
48,2,1
51,2,3
50,2,2
48,2,3
50,2,0
51,2,3
53,2,2
55,2,3
56,4,1
46,4,2
39,4,1
56,4,2
55,2,1
53,2,3
51,2,2
50,2,3
48,2,0
50,2,3
51,2,2
53,2,3
55,4,1
58,4,2
57,2,1
58,2,3
60,2,2
58,2,3
57,2,1
55,2,3
53,2,2
51,2,3
50,2,0
48,2,3
46,2,2
50,2,3
48,2,1
46,2,3
45,2,2
48,2,3
46,12,1
58,4,2
63,4,0
62,2,2
60,2,3
58,2,1
56,2,3
55,2,2
56,2,3
58,2,1
56,2,3
55,2,2
53,2,3
51,2,1
50,2,3
48,2,2
46,2,3
48,2,0
51,2,3
53,2,2
55,2,3
56,2,1
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
50,2,3
46,4,1
44,4,2
43,2,0
46,2,3
48,2,2
50,2,3
51,4,1
61,4,2
44,4,1
60,4,2
53,4,1
51,4,2
41,2,0
44,2,3
46,2,2
48,2,3
50,4,1
60,4,2
43,4,1
58,4,2
51,4,1
50,4,2
39,2,0
43,2,3
44,2,2
46,2,3
48,4,1
58,4,2
41,4,1
56,4,2
50,4,1
58,2,2
56,2,3
55,2,0
53,2,3
51,2,2
55,2,3
53,2,1
51,2,3
50,2,2
53,2,3
51,10,1
53,2,3
50,2,2
51,2,3
53,2,0
51,2,3
50,2,2
48,2,3
46,2,1
48,2,3
50,2,2
51,2,3
53,2,1
55,2,3
56,2,2
53,2,3
55,2,1
53,2,3
51,2,2
53,2,3
55,2,0
53,2,3
51,2,2
50,2,3
48,2,1
50,2,3
51,2,2
53,2,3
55,2,1
57,2,3
58,2,2
55,2,3
57,2,1
55,2,3
53,2,2
55,2,3
57,2,0
55,2,3
53,2,2
51,2,3
50,4,1
60,4,2
43,2,1
46,2,3
48,2,2
50,2,3
51,4,1
62,4,2
60,2,0
58,2,3
57,2,2
55,2,3
53,4,1
63,4,2
46,2,1
50,2,3
51,2,2
53,2,3
55,4,1
65,4,2
63,2,0
62,2,3
60,2,2
58,2,3
57,4,1
67,4,2
65,2,1
63,2,3
62,2,2
60,2,3
58,4,1
56,4,2
55,2,0
53,2,3
51,2,2
50,2,3
48,4,1
46,4,2
45,2,1
51,2,3
55,8,2
53,2,2
51,2,3
50,2,0
48,2,3
46,2,2
50,2,3
48,2,1
46,2,3
45,2,2
48,2,3
46,2,1
50,2,3
48,2,2
46,2,3
48,2,1
51,2,3
50,2,2
48,2,3
50,2,0
51,2,3
53,2,2
55,2,3
56,4,1
46,4,2
39,4,1
56,4,2
55,2,1
53,2,3
51,2,2
50,2,3
48,2,0
50,2,3
51,2,2
53,2,3
55,4,1
58,4,2
57,2,1
58,2,3
60,2,2
58,2,3
57,2,1
55,2,3
53,2,2
51,2,3
50,2,0
48,2,3
46,2,2
50,2,3
48,2,1
46,2,3
45,2,2
48,2,3
46,12,1
53,4,2
58,4,0
57,2,2
55,2,3
53,2,1
51,2,3
50,2,2
51,2,3
53,2,1
51,2,3
50,2,2
48,2,3
46,2,1
44,2,3
43,2,2
41,2,3
43,2,0
51,2,3
53,2,2
55,2,3
50,2,1
56,2,3
55,2,2
53,2,3
55,2,1
56,2,3
58,2,2
55,2,3
51,4,1
50,2,2
48,2,3
47,2,0
48,2,3
50,2,2
51,2,3
53,4,1
56,4,2
62,2,1
60,2,3
59,2,2
57,2,3
55,4,1
53,4,2
48,2,0
50,2,3
51,2,2
53,2,3
55,2,1
59,2,3
60,2,2
62,2,3
63,2,1
62,2,3
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
56,2,0
55,2,3
53,2,2
51,2,3
50,2,1
48,2,3
47,2,2
45,2,3
53,2,1
51,2,3
50,2,2
48,2,3
47,2,1
45,2,3
43,2,2
41,2,3
39,4,0
60,4,2
43,4,1
59,4,2
60,12,1
60,2,2
62,2,3
63,2,0
62,2,3
63,2,2
62,2,3
60,2,1
58,2,3
60,2,2
58,2,3
56,2,1
58,2,3
56,2,2
58,2,3
60,2,1
62,2,3
60,2,2
62,2,3
63,2,0
62,2,3
63,2,2
62,2,3
60,2,1
58,2,3
56,2,2
55,2,3
54,2,1
55,2,3
57,2,2
60,2,3
62,4,1
48,4,2
46,4,0
62,4,2
51,2,1
55,2,3
57,2,2
58,2,3
60,4,1
45,4,2
50,2,1
54,2,3
55,2,2
57,2,3
58,2,0
57,2,3
55,2,2
58,2,3
57,2,1
55,2,3
54,2,2
57,2,3
55,4,1
50,4,2
43,4,1
58,2,2
60,2,3
61,2,0
60,2,3
61,2,2
60,2,3
58,2,1
56,2,3
58,2,2
56,2,3
55,2,1
53,2,3
55,2,2
53,2,3
52,2,1
55,2,3
56,2,2
58,2,3
60,2,0
58,2,3
56,2,2
60,2,3
58,2,1
56,2,3
55,2,2
58,2,3
56,4,1
53,4,2
41,4,1
53,2,2
55,2,3
56,2,0
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
55,2,3
56,2,1
58,2,3
60,2,2
62,2,3
63,2,1
62,2,3
63,2,2
62,2,3
63,2,0
62,2,3
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
53,2,1
51,2,3
50,2,2
48,2,3
46,4,1
53,4,2
46,2,0
48,2,3
50,2,2
51,2,3
53,4,1
55,4,2
48,4,1
56,4,2
50,4,1
56,4,2
51,2,0
53,2,3
55,2,2
56,2,3
58,4,1
60,4,2
53,4,1
61,4,2
55,4,1
61,4,2
60,2,0
58,2,3
56,2,2
55,2,3
56,4,1
60,4,2
65,2,1
63,2,3
62,2,2
63,2,3
65,2,1
63,2,3
62,2,2
60,2,3
58,2,0
56,2,3
55,2,2
53,2,3
55,4,1
58,4,2
63,2,1
62,2,3
60,2,2
62,2,3
63,2,1
62,2,3
60,2,2
58,2,3
56,2,0
55,2,3
53,2,2
55,2,3
56,2,1
55,2,3
53,2,2
51,2,3
50,2,1
48,2,3
46,2,2
48,2,3
50,2,1
48,2,3
46,2,2
44,2,3
43,2,0
46,2,3
48,2,2
50,2,3
51,4,1
61,4,2
44,4,1
61,4,2
60,2,1
58,2,3
56,2,2
55,2,3
56,2,0
55,2,3
53,2,2
51,2,3
50,4,1
60,4,2
43,4,1
60,4,2
58,2,1
56,2,3
55,2,2
53,2,3
55,2,0
53,2,3
51,2,2
50,2,3
48,2,1
46,2,3
44,2,2
43,2,3
41,2,1
56,2,3
55,2,2
53,2,3
46,2,1
56,2,3
55,2,2
53,2,3
39,2,0
55,2,3
53,2,2
51,2,3
45,2,1
54,2,3
53,2,2
51,2,3
50,2,1
53,2,3
60,8,2
58,2,2
56,2,3
55,2,0
53,2,3
51,2,2
53,2,3
46,4,1
62,4,2
63,12,1
53,4,2
58,4,0
57,2,2
55,2,3
53,2,1
51,2,3
50,2,2
51,2,3
53,2,1
51,2,3
50,2,2
48,2,3
46,2,1
44,2,3
43,2,2
41,2,3
43,2,0
51,2,3
53,2,2
55,2,3
50,2,1
56,2,3
55,2,2
53,2,3
55,2,1
56,2,3
58,2,2
55,2,3
51,4,1
50,2,2
48,2,3
47,2,0
48,2,3
50,2,2
51,2,3
53,4,1
56,4,2
62,2,1
60,2,3
59,2,2
57,2,3
55,4,1
53,4,2
48,2,0
50,2,3
51,2,2
53,2,3
55,2,1
59,2,3
60,2,2
62,2,3
63,2,1
62,2,3
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
56,2,0
55,2,3
53,2,2
51,2,3
50,2,1
48,2,3
47,2,2
45,2,3
53,2,1
51,2,3
50,2,2
48,2,3
47,2,1
45,2,3
43,2,2
41,2,3
39,4,0
60,4,2
43,4,1
59,4,2
60,12,1
60,2,2
62,2,3
63,2,0
62,2,3
63,2,2
62,2,3
60,2,1
58,2,3
60,2,2
58,2,3
56,2,1
58,2,3
56,2,2
58,2,3
60,2,1
62,2,3
60,2,2
62,2,3
63,2,0
62,2,3
63,2,2
62,2,3
60,2,1
58,2,3
56,2,2
55,2,3
54,2,1
55,2,3
57,2,2
60,2,3
62,4,1
48,4,2
46,4,0
62,4,2
51,2,1
55,2,3
57,2,2
58,2,3
60,4,1
45,4,2
50,2,1
54,2,3
55,2,2
57,2,3
58,2,0
57,2,3
55,2,2
58,2,3
57,2,1
55,2,3
54,2,2
57,2,3
55,4,1
50,4,2
43,4,1
58,2,2
60,2,3
61,2,0
60,2,3
61,2,2
60,2,3
58,2,1
56,2,3
58,2,2
56,2,3
55,2,1
53,2,3
55,2,2
53,2,3
52,2,1
55,2,3
56,2,2
58,2,3
60,2,0
58,2,3
56,2,2
60,2,3
58,2,1
56,2,3
55,2,2
58,2,3
56,4,1
53,4,2
41,4,1
53,2,2
55,2,3
56,2,0
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
55,2,3
56,2,1
58,2,3
60,2,2
62,2,3
63,2,1
62,2,3
63,2,2
62,2,3
63,2,0
62,2,3
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
53,2,1
51,2,3
50,2,2
48,2,3
46,4,1
53,4,2
46,2,0
48,2,3
50,2,2
51,2,3
53,4,1
55,4,2
48,4,1
56,4,2
50,4,1
56,4,2
51,2,0
53,2,3
55,2,2
56,2,3
58,4,1
60,4,2
53,4,1
61,4,2
55,4,1
61,4,2
60,2,0
58,2,3
56,2,2
55,2,3
56,4,1
60,4,2
65,2,1
63,2,3
62,2,2
63,2,3
65,2,1
63,2,3
62,2,2
