60,2,3
60,10,0
58,2,3
56,2,2
55,2,3
56,6,1
53,2,3
55,6,1
50,2,3
48,10,0
46,2,3
44,2,2
43,2,3
44,6,1
41,2,3
43,6,1
50,2,3
50,6,0
48,1,3
47,1,4
48,6,1
55,2,3
44,6,1
55,2,3
53,2,1
51,2,3
50,2,2
48,2,3
47,6,0
44,2,3
43,2,1
47,2,3
50,2,2
53,2,3
56,6,1
55,2,3
53,2,1
51,2,3
53,2,2
50,2,3
51,6,0
50,2,3
48,2,1
47,2,3
48,2,2
50,2,3
51,2,1
50,2,3
51,2,2
53,2,3
55,2,1
53,2,3
55,2,2
56,2,3
58,10,0
56,2,3
55,2,2
53,2,3
55,6,1
53,1,3
51,1,4
61,6,1
58,2,3
60,10,0
58,2,3
56,2,2
55,2,3
56,6,1
60,2,3
52,6,1
53,2,3
55,10,0
53,2,3
52,2,2
53,1,3
55,1,4
48,6,1
58,2,3
56,6,1
58,1,3
55,1,4
56,12,0
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
50,2,3
44,10,0
53,2,3
51,2,2
50,2,3
48,2,1
46,2,3
44,2,2
43,2,3
41,2,1
43,2,3
44,2,2
41,2,3
56,10,0
55,2,3
56,2,2
53,2,3
62,10,1
60,2,3
62,2,2
58,2,3
65,10,0
63,2,3
62,2,2
60,2,3
58,6,1
55,2,3
56,6,1
65,2,3
55,5,0
56,1,4
55,1,3
53,1,4
55,6,1
56,2,3
55,8,1
53,6,1
51,1,3
50,1,4
48,8,0
36,6,1
58,2,3
57,8,1
55,2,1
54,2,3
55,4,2
62,10,0
51,2,3
50,2,2
48,2,3
46,6,1
48,2,3
50,2,1
52,2,3
54,2,2
55,2,3
57,2,0
55,2,3
54,2,2
55,2,3
57,2,1
58,2,3
60,2,2
62,2,3
63,6,1
62,1,3
60,1,4
62,6,1
54,2,3
46,8,0
48,2,1
57,2,3
55,2,2
57,2,3
57,12,1
55,4,2
55,6,0
50,2,3
47,6,1
50,2,3
43,14,1
60,2,3
60,10,0
58,2,3
56,2,2
55,2,3
56,6,1
53,2,3
55,6,1
50,2,3
48,10,0
46,2,3
44,2,2
43,2,3
44,6,1
41,2,3
43,6,1
50,2,3
50,6,0
48,1,3
47,1,4
48,6,1
55,2,3
44,6,1
55,2,3
53,2,1
51,2,3
50,2,2
48,2,3
47,6,0
44,2,3
43,2,1
47,2,3
50,2,2
53,2,3
56,6,1
55,2,3
53,2,1
51,2,3
53,2,2
50,2,3
51,6,0
50,2,3
48,2,1
47,2,3
48,2,2
50,2,3
51,2,1
50,2,3
51,2,2
53,2,3
55,2,1
53,2,3
55,2,2
56,2,3
58,10,0
56,2,3
55,2,2
53,2,3
55,6,1
53,1,3
51,1,4
61,6,1
58,2,3
60,10,0
58,2,3
56,2,2
55,2,3
56,6,1
60,2,3
52,6,1
53,2,3
55,10,0
53,2,3
52,2,2
53,1,3
55,1,4
48,6,1
58,2,3
56,6,1
58,1,3
55,1,4
56,12,0
60,2,2
58,2,3
56,2,1
55,2,3
53,2,2
51,2,3
50,2,1
51,2,3
53,2,2
50,2,3
44,10,0
53,2,3
51,2,2
50,2,3
48,2,1
46,2,3
44,2,2
43,2,3
41,2,1
43,2,3
44,2,2
41,2,3
56,10,0
55,2,3
56,2,2
53,2,3
62,10,1
60,2,3
62,2,2
58,2,3
65,10,0
63,2,3
62,2,2
60,2,3
58,6,1
55,2,3
56,6,1
65,2,3
55,5,0
56,1,4
55,1,3
53,1,4
55,6,1
56,2,3
55,8,1
53,6,1
51,1,3
50,1,4
48,8,0
36,6,1
58,2,3
57,8,1
55,2,1
54,2,3
55,4,2
62,10,0
51,2,3
50,2,2
48,2,3
46,6,1
48,2,3
50,2,1
52,2,3
54,2,2
